[DEBUG] 2019-10-06 16:33:23.822 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-06 16:33:23.828 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-06 16:33:23.832 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-06 16:33:23.904 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-06 16:33:23.906 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-06 16:33:24.250 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-06 16:33:24.250 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-06 16:33:24.256 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-06 16:33:24.560 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-06 16:33:24.582 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-06 16:33:24.583 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2019-10-06 16:33:25.456 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.enterprise.dashboard.model.Application:name]
[DEBUG] 2019-10-06 16:33:25.456 [main] SimpleValueBinder - building SimpleValue for name
[DEBUG] 2019-10-06 16:33:25.456 [main] PropertyBinder - Building property name
[DEBUG] 2019-10-06 16:33:25.457 [main] AnnotationBinder - Binding entity from annotated class: com.enterprise.dashboard.model.ErrorData
[DEBUG] 2019-10-06 16:33:25.458 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2019-10-06 16:33:25.458 [main] EntityBinder - Import with entity name ErrorData
[DEBUG] 2019-10-06 16:33:25.458 [main] EntityBinder - Bind entity com.enterprise.dashboard.model.ErrorData on table ERROR_DATA
[DEBUG] 2019-10-06 16:33:25.461 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ERROR_DATA), mappingColumn=ID, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-06 16:33:25.462 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2019-10-06 16:33:25.462 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.enterprise.dashboard.model.ErrorData:id]
[DEBUG] 2019-10-06 16:33:25.462 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2019-10-06 16:33:25.462 [main] PropertyBinder - Building property id
[DEBUG] 2019-10-06 16:33:25.463 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(ID)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2019-10-06 16:33:25.463 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
[DEBUG] 2019-10-06 16:33:25.463 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ERROR_DATA), mappingColumn=application, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-06 16:33:25.465 [main] PropertyBinder - Building property application
[DEBUG] 2019-10-06 16:33:25.466 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ERROR_DATA), mappingColumn=DESCRIPTION, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-06 16:33:25.466 [main] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2019-10-06 16:33:25.466 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.enterprise.dashboard.model.ErrorData:description]
[DEBUG] 2019-10-06 16:33:25.466 [main] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2019-10-06 16:33:25.466 [main] PropertyBinder - Building property description
[DEBUG] 2019-10-06 16:33:25.466 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(ERROR_DATA), mappingColumn=MESSAGE, insertable=true, updatable=true, unique=false}
[DEBUG] 2019-10-06 16:33:25.466 [main] PropertyBinder - MetadataSourceProcessor property message with lazy=false
[DEBUG] 2019-10-06 16:33:25.467 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.enterprise.dashboard.model.ErrorData:message]
[DEBUG] 2019-10-06 16:33:25.467 [main] SimpleValueBinder - building SimpleValue for message
[DEBUG] 2019-10-06 16:33:25.467 [main] PropertyBinder - Building property message
[DEBUG] 2019-10-06 16:33:25.468 [main] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2019-10-06 16:33:25.469 [main] SimpleValueBinder - Starting fillSimpleValue for description
[DEBUG] 2019-10-06 16:33:25.469 [main] SimpleValueBinder - Starting fillSimpleValue for name
[DEBUG] 2019-10-06 16:33:25.469 [main] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2019-10-06 16:33:25.469 [main] SimpleValueBinder - Starting fillSimpleValue for description
[DEBUG] 2019-10-06 16:33:25.469 [main] SimpleValueBinder - Starting fillSimpleValue for message
[DEBUG] 2019-10-06 16:33:25.474 [main] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [applications]
[DEBUG] 2019-10-06 16:33:25.475 [main] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [error_data]
[DEBUG] 2019-10-06 16:33:25.475 [main] CollectionSecondPass - Second pass for collection: com.enterprise.dashboard.model.Application.errorDataSet
[DEBUG] 2019-10-06 16:33:25.475 [main] CollectionBinder - Binding a OneToMany: com.enterprise.dashboard.model.Application.errorDataSet through a foreign key
[DEBUG] 2019-10-06 16:33:25.476 [main] CollectionBinder - Mapping collection: com.enterprise.dashboard.model.Application.errorDataSet -> ERROR_DATA
[DEBUG] 2019-10-06 16:33:25.477 [main] TableBinder - Retrieving property com.enterprise.dashboard.model.ErrorData.application
[DEBUG] 2019-10-06 16:33:25.477 [main] CollectionSecondPass - Mapped collection key: application_ID, one-to-many: com.enterprise.dashboard.model.ErrorData
[DEBUG] 2019-10-06 16:33:25.477 [main] InFlightMetadataCollectorImpl - Resolving reference to class: com.enterprise.dashboard.model.Application
[DEBUG] 2019-10-06 16:33:25.480 [main] InFlightMetadataCollectorImpl - Resolving reference to class: com.enterprise.dashboard.model.Application
[DEBUG] 2019-10-06 16:33:25.518 [main] SessionFactoryImpl - Building session factory
[DEBUG] 2019-10-06 16:33:25.519 [main] Settings - SessionFactory name : null
[DEBUG] 2019-10-06 16:33:25.519 [main] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 2019-10-06 16:33:25.519 [main] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 2019-10-06 16:33:25.519 [main] Settings - Statistics: disabled
[DEBUG] 2019-10-06 16:33:25.519 [main] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 2019-10-06 16:33:25.519 [main] Settings - Default entity-mode: pojo
[DEBUG] 2019-10-06 16:33:25.519 [main] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 2019-10-06 16:33:25.519 [main] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 2019-10-06 16:33:25.519 [main] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 2019-10-06 16:33:25.519 [main] Settings - Default batch fetch size: -1
[DEBUG] 2019-10-06 16:33:25.519 [main] Settings - Maximum outer join fetch depth: 2
[DEBUG] 2019-10-06 16:33:25.519 [main] Settings - Default null ordering: NONE
[DEBUG] 2019-10-06 16:33:25.520 [main] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2019-10-06 16:33:25.520 [main] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2019-10-06 16:33:25.520 [main] Settings - multi-tenancy strategy : NONE
[DEBUG] 2019-10-06 16:33:25.520 [main] Settings - JTA Track by Thread: enabled
[DEBUG] 2019-10-06 16:33:25.520 [main] Settings - Query language substitutions: {}
[DEBUG] 2019-10-06 16:33:25.520 [main] Settings - Named query checking : enabled
[DEBUG] 2019-10-06 16:33:25.520 [main] Settings - Second-level cache: disabled
[DEBUG] 2019-10-06 16:33:25.520 [main] Settings - Second-level query cache: disabled
[DEBUG] 2019-10-06 16:33:25.520 [main] Settings - Second-level query cache factory: null
[DEBUG] 2019-10-06 16:33:25.520 [main] Settings - Second-level cache region prefix: null
[DEBUG] 2019-10-06 16:33:25.520 [main] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - Structured second-level cache entries: disabled
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - JDBC batch size: 15
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - Scrollable result sets: enabled
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - Wrap result sets: disabled
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - JDBC result set fetch size: null
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - Generate SQL with comments: disabled
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - JPA compliance - query : 
[DEBUG] 2019-10-06 16:33:25.521 [main] Settings - JPA compliance - closed-handling : 
[DEBUG] 2019-10-06 16:33:25.522 [main] Settings - JPA compliance - lists : 
[DEBUG] 2019-10-06 16:33:25.522 [main] Settings - JPA compliance - transactions : 
[INFO ] 2019-10-06 16:33:25.567 [main] beans - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
[DEBUG] 2019-10-06 16:33:25.583 [main] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 2019-10-06 16:33:25.584 [main] SessionFactoryImpl - Instantiating session factory with properties: {gopherProxySet=false, awt.toolkit=sun.lwawt.macosx.LWCToolkit, java.specification.version=11, sun.cpu.isalist=, hibernate.c3p0.idle_test_period=3000, sun.jnu.encoding=UTF-8, hibernate.c3p0.min_size=5, java.class.path=/Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar:/Applications/IntelliJ IDEA.app/Contents/plugins/junit/lib/junit-rt.jar:/Applications/IntelliJ IDEA.app/Contents/plugins/junit/lib/junit5-rt.jar:/Users/Sdrshn-Home/IdeaProjects/entjavadashboard/target/test-classes:/Users/Sdrshn-Home/IdeaProjects/entjavadashboard/target/classes:/Users/Sdrshn-Home/.m2/repository/org/hibernate/hibernate-core/5.4.4.Final/hibernate-core-5.4.4.Final.jar:/Users/Sdrshn-Home/.m2/repository/org/jboss/logging/jboss-logging/3.3.2.Final/jboss-logging-3.3.2.Final.jar:/Users/Sdrshn-Home/.m2/repository/javax/persistence/javax.persistence-api/2.2/javax.persistence-api-2.2.jar:/Users/Sdrshn-Home/.m2/repository/org/javassist/javassist/3.24.0-GA/javassist-3.24.0-GA.jar:/Users/Sdrshn-Home/.m2/repository/net/bytebuddy/byte-buddy/1.9.11/byte-buddy-1.9.11.jar:/Users/Sdrshn-Home/.m2/repository/antlr/antlr/2.7.7/antlr-2.7.7.jar:/Users/Sdrshn-Home/.m2/repository/org/jboss/spec/javax/transaction/jboss-transaction-api_1.2_spec/1.1.1.Final/jboss-transaction-api_1.2_spec-1.1.1.Final.jar:/Users/Sdrshn-Home/.m2/repository/org/jboss/jandex/2.0.5.Final/jandex-2.0.5.Final.jar:/Users/Sdrshn-Home/.m2/repository/com/fasterxml/classmate/1.3.4/classmate-1.3.4.jar:/Users/Sdrshn-Home/.m2/repository/javax/activation/javax.activation-api/1.2.0/javax.activation-api-1.2.0.jar:/Users/Sdrshn-Home/.m2/repository/org/dom4j/dom4j/2.1.1/dom4j-2.1.1.jar:/Users/Sdrshn-Home/.m2/repository/org/hibernate/common/hibernate-commons-annotations/5.1.0.Final/hibernate-commons-annotations-5.1.0.Final.jar:/Users/Sdrshn-Home/.m2/repository/javax/xml/bind/jaxb-api/2.3.1/jaxb-api-2.3.1.jar:/Users/Sdrshn-Home/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.1/jaxb-runtime-2.3.1.jar:/Users/Sdrshn-Home/.m2/repository/org/glassfish/jaxb/txw2/2.3.1/txw2-2.3.1.jar:/Users/Sdrshn-Home/.m2/repository/com/sun/istack/istack-commons-runtime/3.0.7/istack-commons-runtime-3.0.7.jar:/Users/Sdrshn-Home/.m2/repository/org/jvnet/staxex/stax-ex/1.8/stax-ex-1.8.jar:/Users/Sdrshn-Home/.m2/repository/com/sun/xml/fastinfoset/FastInfoset/1.2.15/FastInfoset-1.2.15.jar:/Users/Sdrshn-Home/.m2/repository/org/hibernate/hibernate-c3p0/5.4.4.Final/hibernate-c3p0-5.4.4.Final.jar:/Users/Sdrshn-Home/.m2/repository/com/mchange/c3p0/0.9.5.3/c3p0-0.9.5.3.jar:/Users/Sdrshn-Home/.m2/repository/com/mchange/mchange-commons-java/0.2.15/mchange-commons-java-0.2.15.jar:/Users/Sdrshn-Home/.m2/repository/org/junit/platform/junit-platform-runner/1.0.0/junit-platform-runner-1.0.0.jar:/Users/Sdrshn-Home/.m2/repository/org/apiguardian/apiguardian-api/1.0.0/apiguardian-api-1.0.0.jar:/Users/Sdrshn-Home/.m2/repository/org/junit/platform/junit-platform-launcher/1.0.0/junit-platform-launcher-1.0.0.jar:/Users/Sdrshn-Home/.m2/repository/org/junit/platform/junit-platform-suite-api/1.0.0/junit-platform-suite-api-1.0.0.jar:/Users/Sdrshn-Home/.m2/repository/org/junit/platform/junit-platform-commons/1.0.0/junit-platform-commons-1.0.0.jar:/Users/Sdrshn-Home/.m2/repository/org/junit/vintage/junit-vintage-engine/4.12.0/junit-vintage-engine-4.12.0.jar:/Users/Sdrshn-Home/.m2/repository/org/junit/platform/junit-platform-engine/1.0.0/junit-platform-engine-1.0.0.jar:/Users/Sdrshn-Home/.m2/repository/org/opentest4j/opentest4j/1.0.0/opentest4j-1.0.0.jar:/Users/Sdrshn-Home/.m2/repository/org/junit/jupiter/junit-jupiter-engine/5.0.0/junit-jupiter-engine-5.0.0.jar:/Users/Sdrshn-Home/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.0.0/junit-jupiter-api-5.0.0.jar:/Users/Sdrshn-Home/.m2/repository/junit/junit/4.12/junit-4.12.jar:/Users/Sdrshn-Home/.m2/repository/org/hamcrest/hamcrest-core/1.3/hamcrest-core-1.3.jar:/Users/Sdrshn-Home/.m2/repository/javax/javaee-web-api/7.0/javaee-web-api-7.0.jar:/Users/Sdrshn-Home/.m2/repository/mysql/mysql-connector-java/8.0.16/mysql-connector-java-8.0.16.jar:/Users/Sdrshn-Home/.m2/repository/com/google/protobuf/protobuf-java/3.6.1/protobuf-java-3.6.1.jar:/Users/Sdrshn-Home/.m2/repository/jstl/jstl/1.2/jstl-1.2.jar:/Users/Sdrshn-Home/.m2/repository/org/apache/logging/log4j/log4j-api/2.10.0/log4j-api-2.10.0.jar:/Users/Sdrshn-Home/.m2/repository/org/apache/logging/log4j/log4j-core/2.10.0/log4j-core-2.10.0.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, idea.test.cyclic.buffer.size=1048576, java.vendor.url=http://java.oracle.com/, user.timezone=America/Chicago, os.name=Mac OS X, java.vm.specification.version=11, sun.java.launcher=SUN_STANDARD, user.country=US, sun.boot.library.path=/Library/Java/JavaVirtualMachines/jdk-11.0.4.jdk/Contents/Home/lib, sun.java.command=com.intellij.rt.execution.junit.JUnitStarter -ideVersion5 -junit5 com.enterprise.dashboard.dao.TestApplicationDao,getAllSuccess, jdk.debug=release, sun.cpu.endian=little, user.home=/Users/Sdrshn-Home, hibernate.c3p0.max_statements=50, user.language=en, java.specification.vendor=Oracle Corporation, java.version.date=2019-07-16, java.home=/Library/Java/JavaVirtualMachines/jdk-11.0.4.jdk/Contents/Home, file.separator=/, java.vm.compressedOopsMode=Zero based, line.separator=
, hibernate.c3p0.timeout=300, java.specification.name=Java Platform API Specification, java.vm.specification.vendor=Oracle Corporation, java.awt.graphicsenv=sun.awt.CGraphicsEnvironment, connection.password=student, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, hibernate.c3p0.max_size=20, java.runtime.version=11.0.4+10-LTS, user.name=Sdrshn-Home, path.separator=:, hibernate.connection.username=****, os.version=10.13.6, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3307/dashboard, file.encoding=UTF-8, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, java.vendor.version=18.9, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.vendor.url.bug=http://bugreport.java.com/bugreport/, java.io.tmpdir=/var/folders/6g/c2d6vh4s4yn046jwp22bplkm0000gn/T/, java.version=11.0.4, user.dir=/Users/Sdrshn-Home/IdeaProjects/entjavadashboard, os.arch=x86_64, connection.username=root, java.vm.specification.name=Java Virtual Machine Specification, java.awt.printerjob=sun.lwawt.macosx.CPrinterJob, hibernate.connection.password=****, sun.os.patch.level=unknown, connection.driver_class=com.mysql.cj.jdbc.Driver, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@7f42e06e, java.library.path=/Users/Sdrshn-Home/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:., java.vendor=Oracle Corporation, java.vm.info=mixed mode, java.vm.version=11.0.4+10-LTS, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeBig, connection.url=jdbc:mysql://localhost:3307/dashboard, java.class.version=55.0}
[DEBUG] 2019-10-06 16:33:25.599 [main] TypeSafeActivator - Unable to acquire Bean Validation ValidatorFactory, skipping activation
[DEBUG] 2019-10-06 16:33:25.599 [main] JaccIntegrator - Skipping JACC integration as it was not enabled
[DEBUG] 2019-10-06 16:33:25.600 [main] SessionFactoryImpl - Instantiated session factory
[DEBUG] 2019-10-06 16:33:25.600 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@34a2d6e0] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@61191222]
[DEBUG] 2019-10-06 16:33:25.651 [main] ClassLoaderAccessImpl - Not known whether passed class name [com.enterprise.dashboard.model.Application] is safe
[DEBUG] 2019-10-06 16:33:25.651 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.enterprise.dashboard.model.Application
[DEBUG] 2019-10-06 16:33:25.667 [main] ClassLoaderAccessImpl - Not known whether passed class name [com.enterprise.dashboard.model.Application] is safe
[DEBUG] 2019-10-06 16:33:25.667 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.enterprise.dashboard.model.Application
[DEBUG] 2019-10-06 16:33:25.917 [main] ClassLoaderAccessImpl - Not known whether passed class name [com.enterprise.dashboard.model.ErrorData] is safe
[DEBUG] 2019-10-06 16:33:25.917 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.enterprise.dashboard.model.ErrorData
[DEBUG] 2019-10-06 16:33:25.918 [main] ClassLoaderAccessImpl - Not known whether passed class name [com.enterprise.dashboard.model.ErrorData] is safe
[DEBUG] 2019-10-06 16:33:25.918 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.enterprise.dashboard.model.ErrorData
[DEBUG] 2019-10-06 16:33:25.948 [main] AbstractCollectionPersister - Static SQL for collection: com.enterprise.dashboard.model.Application.errorDataSet
[DEBUG] 2019-10-06 16:33:25.948 [main] AbstractCollectionPersister -  Row insert: update ERROR_DATA set application_ID=? where ID=?
[DEBUG] 2019-10-06 16:33:25.948 [main] AbstractCollectionPersister -  Row update: update ERROR_DATA set  where ID=?
[DEBUG] 2019-10-06 16:33:25.948 [main] AbstractCollectionPersister -  Row delete: update ERROR_DATA set application_ID=null where application_ID=? and ID=?
[DEBUG] 2019-10-06 16:33:25.948 [main] AbstractCollectionPersister -  One-shot delete: update ERROR_DATA set application_ID=null where application_ID=?
[DEBUG] 2019-10-06 16:33:25.953 [main] AbstractEntityPersister - Static SQL for entity: com.enterprise.dashboard.model.Application
[DEBUG] 2019-10-06 16:33:25.953 [main] AbstractEntityPersister -  Version select: select ID from APPLICATIONS where ID =?
[DEBUG] 2019-10-06 16:33:25.953 [main] AbstractEntityPersister -  Snapshot select: select applicatio_.ID, applicatio_.DESCRIPTION as DESCRIPT2_0_, applicatio_.NAME as NAME3_0_ from APPLICATIONS applicatio_ where applicatio_.ID=?
[DEBUG] 2019-10-06 16:33:25.953 [main] AbstractEntityPersister -  Insert 0: insert into APPLICATIONS (DESCRIPTION, NAME, ID) values (?, ?, ?)
[DEBUG] 2019-10-06 16:33:25.953 [main] AbstractEntityPersister -  Update 0: update APPLICATIONS set DESCRIPTION=?, NAME=? where ID=?
[DEBUG] 2019-10-06 16:33:25.954 [main] AbstractEntityPersister -  Delete 0: delete from APPLICATIONS where ID=?
[DEBUG] 2019-10-06 16:33:25.954 [main] AbstractEntityPersister -  Identity insert: insert into APPLICATIONS (DESCRIPTION, NAME) values (?, ?)
[DEBUG] 2019-10-06 16:33:25.973 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@68bd8ca7]
[DEBUG] 2019-10-06 16:33:25.975 [main] MetamodelGraphWalker - Visiting attribute path : description
[DEBUG] 2019-10-06 16:33:25.975 [main] MetamodelGraphWalker - Visiting attribute path : errorDataSet
[DEBUG] 2019-10-06 16:33:25.979 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@1860a7a1]
[DEBUG] 2019-10-06 16:33:25.980 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1578fa9]
[DEBUG] 2019-10-06 16:33:25.982 [main] MetamodelGraphWalker - Visiting attribute path : errorDataSet.application
[DEBUG] 2019-10-06 16:33:25.982 [main] MetamodelGraphWalker - Property path deemed to be circular : errorDataSet.application
[DEBUG] 2019-10-06 16:33:25.982 [main] MetamodelGraphWalker - Visiting attribute path : errorDataSet.description
[DEBUG] 2019-10-06 16:33:25.982 [main] MetamodelGraphWalker - Visiting attribute path : errorDataSet.message
[DEBUG] 2019-10-06 16:33:25.983 [main] MetamodelGraphWalker - Visiting attribute path : name
[DEBUG] 2019-10-06 16:33:25.983 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2019-10-06 16:33:25.994 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2019-10-06 16:33:26.001 [main] LoadPlanTreePrinter - LoadPlan(entity=com.enterprise.dashboard.model.Application)
    - Returns
       - EntityReturnImpl(entity=com.enterprise.dashboard.model.Application, querySpaceUid=<gen:0>, path=com.enterprise.dashboard.model.Application)
          - CollectionAttributeFetchImpl(collection=com.enterprise.dashboard.model.Application.errorDataSet, querySpaceUid=<gen:1>, path=com.enterprise.dashboard.model.Application.errorDataSet)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.enterprise.dashboard.model.ErrorData, querySpaceUid=<gen:2>, path=com.enterprise.dashboard.model.Application.errorDataSet.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.enterprise.dashboard.model.Application)
          - SQL table alias mapping - applicatio0_
          - alias suffix - 0_
          - suffixed key columns - {ID1_0_0_}
          - JOIN (JoinDefinedByMetadata(errorDataSet)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=com.enterprise.dashboard.model.Application.errorDataSet)
                - SQL table alias mapping - errordatas1_
                - alias suffix - 1_
                - suffixed key columns - {applicat4_1_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - ID1_1_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.enterprise.dashboard.model.ErrorData)
                      - SQL table alias mapping - errordatas1_
                      - alias suffix - 2_
                      - suffixed key columns - {ID1_1_2_}

[DEBUG] 2019-10-06 16:33:26.004 [main] EntityLoader - Static select for entity com.enterprise.dashboard.model.Application [NONE]: select applicatio0_.ID as ID1_0_0_, applicatio0_.DESCRIPTION as DESCRIPT2_0_0_, applicatio0_.NAME as NAME3_0_0_, errordatas1_.application_ID as applicat4_1_1_, errordatas1_.ID as ID1_1_1_, errordatas1_.ID as ID1_1_2_, errordatas1_.application_ID as applicat4_1_2_, errordatas1_.DESCRIPTION as DESCRIPT2_1_2_, errordatas1_.MESSAGE as MESSAGE3_1_2_ from APPLICATIONS applicatio0_ left outer join ERROR_DATA errordatas1_ on applicatio0_.ID=errordatas1_.application_ID where applicatio0_.ID=?
[DEBUG] 2019-10-06 16:33:26.005 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4662752a]
[DEBUG] 2019-10-06 16:33:26.005 [main] MetamodelGraphWalker - Visiting attribute path : description
[DEBUG] 2019-10-06 16:33:26.005 [main] MetamodelGraphWalker - Visiting attribute path : errorDataSet
[DEBUG] 2019-10-06 16:33:26.005 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@514377fc]
[DEBUG] 2019-10-06 16:33:26.006 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2e4eda17]
[DEBUG] 2019-10-06 16:33:26.006 [main] MetamodelGraphWalker - Visiting attribute path : errorDataSet.application
[DEBUG] 2019-10-06 16:33:26.006 [main] MetamodelGraphWalker - Property path deemed to be circular : errorDataSet.application
[DEBUG] 2019-10-06 16:33:26.006 [main] MetamodelGraphWalker - Visiting attribute path : errorDataSet.description
[DEBUG] 2019-10-06 16:33:26.006 [main] MetamodelGraphWalker - Visiting attribute path : errorDataSet.message
[DEBUG] 2019-10-06 16:33:26.007 [main] MetamodelGraphWalker - Visiting attribute path : name
[DEBUG] 2019-10-06 16:33:26.007 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2019-10-06 16:33:26.007 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2019-10-06 16:33:26.009 [main] LoadPlanTreePrinter - LoadPlan(entity=com.enterprise.dashboard.model.Application)
    - Returns
       - EntityReturnImpl(entity=com.enterprise.dashboard.model.Application, querySpaceUid=<gen:0>, path=com.enterprise.dashboard.model.Application)
